"trip_id","arrival_time","departure_time","stop_id","stop_sequence","shape_dist_traveled"
"540301_volta_0_46","07:40:02","07:40:02","537281","6","3113.0"
"540301_volta_0_46","07:40:39","07:40:39","537282","7","3432.0"
"540301_volta_0_46","07:41:29","07:41:29","540299","8","3858.0"
"540301_volta_0_46","07:42:28","07:42:28","545266","9","4372.0"
"540301_volta_0_46","07:43:59","07:43:59","5824138007019520","10","5154.0"
"540301_volta_0_47","07:37:00","07:37:00","551286","0","30.0"
"540301_volta_0_47","07:38:03","07:38:03","544274","1","552.0"
"540301_volta_0_47","07:39:11","07:39:11","545264","2","1128.0"
"540301_volta_0_47","07:39:55","07:39:55","542252","3","1506.0"
"540301_volta_0_47","07:41:02","07:41:02","539261","4","2115.0"
"540301_volta_0_47","07:41:56","07:41:56","551287","5","2555.0"
"540301_volta_0_47","07:43:02","07:43:02","537281","6","3113.0"
"540301_volta_0_47","07:43:39","07:43:39","537282","7","3432.0"
"540301_volta_0_47","07:44:29","07:44:29","540299","8","3858.0"
"540301_volta_0_47","07:45:28","07:45:28","545266","9","4372.0"
"540301_volta_0_47","07:46:59","07:46:59","5824138007019520","10","5154.0"
"540301_volta_0_48","07:40:00","07:40:00","551286","0","30.0"
"540301_volta_0_48","07:41:03","07:41:03","544274","1","552.0"
"540301_volta_0_48","07:42:11","07:42:11","545264","2","1128.0"
"540301_volta_0_48","07:42:55","07:42:55","542252","3","1506.0"
"540301_volta_0_48","07:44:02","07:44:02","539261","4","2115.0"
"540301_volta_0_48","07:44:56","07:44:56","551287","5","2555.0"
"540301_volta_0_48","07:46:02","07:46:02","537281","6","3113.0"
"540301_volta_0_48","07:46:39","07:46:39","537282","7","3432.0"
"540301_volta_0_48","07:47:29","07:47:29","540299","8","3858.0"
"540301_volta_0_48","07:48:28","07:48:28","545266","9","4372.0"
"540301_volta_0_48","07:49:59","07:49:59","5824138007019520","10","5154.0"
"540301_volta_0_49","07:43:00","07:43:00","551286","0","30.0"
"540301_volta_0_49","07:44:03","07:44:03","544274","1","552.0"
"540301_volta_0_49","07:45:11","07:45:11","545264","2","1128.0"
"540301_volta_0_49","07:45:55","07:45:55","542252","3","1506.0"
"540301_volta_0_49","07:47:02","07:47:02","539261","4","2115.0"
"540301_volta_0_49","07:47:56","07:47:56","551287","5","2555.0"
"540301_volta_0_49","07:49:02","07:49:02","537281","6","3113.0"
"540301_volta_0_49","07:49:39","07:49:39","537282","7","3432.0"
"540301_volta_0_49","07:50:29","07:50:29","540299","8","3858.0"
"540301_volta_0_49","07:51:28","07:51:28","545266","9","4372.0"
"540301_volta_0_49","07:52:59","07:52:59","5824138007019520","10","5154.0"
"540301_volta_0_50","07:46:00","07:46:00","551286","0","30.0"
"540301_volta_0_50","07:47:03","07:47:03","544274","1","552.0"
"540301_volta_0_50","07:48:11","07:48:11","545264","2","1128.0"
"540301_volta_0_50","07:48:55","07:48:55","542252","3","1506.0"
"540301_volta_0_50","07:50:02","07:50:02","539261","4","2115.0"
"540301_volta_0_50","07:50:56","07:50:56","551287","5","2555.0"
"540301_volta_0_50","07:52:02","07:52:02","537281","6","3113.0"
"540301_volta_0_50","07:52:39","07:52:39","537282","7","3432.0"
"540301_volta_0_50","07:53:29","07:53:29","540299","8","3858.0"
"540301_volta_0_50","07:54:28","07:54:28","545266","9","4372.0"
"540301_volta_0_50","07:55:59","07:55:59","5824138007019520","10","5154.0"
"540301_volta_0_51","07:49:00","07:49:00","551286","0","30.0"
"540301_volta_0_51","07:50:03","07:50:03","544274","1","552.0"
"540301_volta_0_51","07:51:11","07:51:11","545264","2","1128.0"
"540301_volta_0_51","07:51:55","07:51:55","542252","3","1506.0"
"540301_volta_0_51","07:53:02","07:53:02","539261","4","2115.0"
"540301_volta_0_51","07:53:56","07:53:56","551287","5","2555.0"
"540301_volta_0_51","07:55:02","07:55:02","537281","6","3113.0"
"540301_volta_0_51","07:55:39","07:55:39","537282","7","3432.0"
"540301_volta_0_51","07:56:29","07:56:29","540299","8","3858.0"
"540301_volta_0_51","07:57:28","07:57:28","545266","9","4372.0"
"540301_volta_0_51","07:58:59","07:58:59","5824138007019520","10","5154.0"
"540301_volta_0_52","07:52:00","07:52:00","551286","0","30.0"
"540301_volta_0_52","07:53:03","07:53:03","544274","1","552.0"
"540301_volta_0_52","07:54:11","07:54:11","545264","2","1128.0"
"540301_volta_0_52","07:54:55","07:54:55","542252","3","1506.0"
"540301_volta_0_52","07:56:02","07:56:02","539261","4","2115.0"
"540301_volta_0_52","07:56:56","07:56:56","551287","5","2555.0"
"540301_volta_0_52","07:58:02","07:58:02","537281","6","3113.0"
"540301_volta_0_52","07:58:39","07:58:39","537282","7","3432.0"
"540301_volta_0_52","07:59:29","07:59:29","540299","8","3858.0"
"540301_volta_0_52","08:00:28","08:00:28","545266","9","4372.0"
"540301_volta_0_52","08:01:59","08:01:59","5824138007019520","10","5154.0"
"540301_volta_0_53","07:55:00","07:55:00","551286","0","30.0"
"540301_volta_0_53","07:56:03","07:56:03","544274","1","552.0"
"540301_volta_0_53","07:57:11","07:57:11","545264","2","1128.0"
"540301_volta_0_53","07:57:55","07:57:55","542252","3","1506.0"
"540301_volta_0_53","07:59:02","07:59:02","539261","4","2115.0"
"540301_volta_0_53","07:59:56","07:59:56","551287","5","2555.0"
"540301_volta_0_53","08:01:02","08:01:02","537281","6","3113.0"
"540301_volta_0_53","08:01:39","08:01:39","537282","7","3432.0"
"540301_volta_0_53","08:02:29","08:02:29","540299","8","3858.0"
"540301_volta_0_53","08:03:28","08:03:28","545266","9","4372.0"
"540301_volta_0_53","08:04:59","08:04:59","5824138007019520","10","5154.0"
"540301_volta_0_54","07:58:00","07:58:00","551286","0","30.0"
"540301_volta_0_54","07:59:03","07:59:03","544274","1","552.0"
"540301_volta_0_54","08:00:11","08:00:11","545264","2","1128.0"
"540301_volta_0_54","08:00:55","08:00:55","542252","3","1506.0"
"540301_volta_0_54","08:02:02","08:02:02","539261","4","2115.0"
"540301_volta_0_54","08:02:56","08:02:56","551287","5","2555.0"
"540301_volta_0_54","08:04:02","08:04:02","537281","6","3113.0"
"540301_volta_0_54","08:04:39","08:04:39","537282","7","3432.0"
"540301_volta_0_54","08:05:29","08:05:29","540299","8","3858.0"
"540301_volta_0_54","08:06:28","08:06:28","545266","9","4372.0"
"540301_volta_0_54","08:07:59","08:07:59","5824138007019520","10","5154.0"
"540301_volta_0_55","08:01:00","08:01:00","551286","0","30.0"
"540301_volta_0_55","08:02:03","08:02:03","544274","1","552.0"
"540301_volta_0_55","08:03:11","08:03:11","545264","2","1128.0"
"540301_volta_0_55","08:03:55","08:03:55","542252","3","1506.0"
"540301_volta_0_55","08:05:02","08:05:02","539261","4","2115.0"
"540301_volta_0_55","08:05:56","08:05:56","551287","5","2555.0"
"540301_volta_0_55","08:07:02","08:07:02","537281","6","3113.0"
"540301_volta_0_55","08:07:39","08:07:39","537282","7","3432.0"
"540301_volta_0_55","08:08:29","08:08:29","540299","8","3858.0"
"540301_volta_0_55","08:09:28","08:09:28","545266","9","4372.0"
"540301_volta_0_55","08:10:59","08:10:59","5824138007019520","10","5154.0"
"540301_volta_0_56","08:04:00","08:04:00","551286","0","30.0"
"540301_volta_0_56","08:05:03","08:05:03","544274","1","552.0"
"540301_volta_0_56","08:06:11","08:06:11","545264","2","1128.0"
"540301_volta_0_56","08:06:55","08:06:55","542252","3","1506.0"
"540301_volta_0_56","08:08:02","08:08:02","539261","4","2115.0"
"540301_volta_0_56","08:08:56","08:08:56","551287","5","2555.0"
"540301_volta_0_56","08:10:02","08:10:02","537281","6","3113.0"
"540301_volta_0_56","08:10:39","08:10:39","537282","7","3432.0"
"540301_volta_0_56","08:11:29","08:11:29","540299","8","3858.0"
"540301_volta_0_56","08:12:28","08:12:28","545266","9","4372.0"
"540301_volta_0_56","08:13:59","08:13:59","5824138007019520","10","5154.0"
"540301_volta_0_57","08:07:00","08:07:00","551286","0","30.0"
"540301_volta_0_57","08:08:03","08:08:03","544274","1","552.0"
"540301_volta_0_57","08:09:11","08:09:11","545264","2","1128.0"
"540301_volta_0_57","08:09:55","08:09:55","542252","3","1506.0"
"540301_volta_0_57","08:11:02","08:11:02","539261","4","2115.0"
"540301_volta_0_57","08:11:56","08:11:56","551287","5","2555.0"
"540301_volta_0_57","08:13:02","08:13:02","537281","6","3113.0"
"540301_volta_0_57","08:13:39","08:13:39","537282","7","3432.0"
"540301_volta_0_57","08:14:29","08:14:29","540299","8","3858.0"
"540301_volta_0_57","08:15:28","08:15:28","545266","9","4372.0"
"540301_volta_0_57","08:16:59","08:16:59","5824138007019520","10","5154.0"
"540301_volta_0_58","08:10:00","08:10:00","551286","0","30.0"
"540301_volta_0_58","08:11:03","08:11:03","544274","1","552.0"
"540301_volta_0_58","08:12:11","08:12:11","545264","2","1128.0"
"540301_volta_0_58","08:12:55","08:12:55","542252","3","1506.0"
"540301_volta_0_58","08:14:02","08:14:02","539261","4","2115.0"
